"item_id","item_name","publisher","genres","url","tags","sentiment","metascore","specs","price","release_date"
"792","Alien Breed 2: Assault","Team17 Digital Ltd","['Action']","http://store.steampowered.com/app/22650/Alien_Breed_2_Assault/","['Action', 'Shooter', 'Isometric', 'Third Person', 'Sci-fi', 'Aliens', 'Singleplayer', 'Co-op', 'Top-Down', 'Twin Stick Shooter', 'Top-Down Shooter', 'Horror']","Mostly Positive","63","['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']","9.99","2010-09-22"
"793","Escape Dead Island","Deep Silver","['Adventure']","http://store.steampowered.com/app/226560/Escape_Dead_Island/","['Zombies', 'Adventure', 'Survival', 'Action', 'Third Person', 'Open World', 'Gore', 'Horror', 'Singleplayer', 'Multiplayer', 'Cartoony', 'Hack and Slash', 'Stealth', 'Atmospheric', 'Co-op']","Mixed","52","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","14.99","2014-11-18"
"794","F1 2014","Codemasters","['Racing', 'Sports']","http://store.steampowered.com/app/226580/F1_2014/","['Racing', 'Sports', 'Simulation', 'Multiplayer', 'Singleplayer', 'Co-op', 'Driving', 'Arcade', 'Realistic']","Mostly Positive","61","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']","29.99","2014-10-16"
"795","Desktop Dungeons","QCF Design","['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/226620/Desktop_Dungeons/","['Rogue-like', 'Strategy', 'Indie', 'Turn-Based', 'Puzzle', 'RPG', 'Singleplayer', 'Fantasy', 'Casual', 'Rogue-lite', 'Difficult', 'Resource Management', 'Adventure', 'Great Soundtrack', 'Comedy', '2D', 'Top-Down']","Very Positive","82","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","14.99","2013-11-07"
"796","Alien Breed 3: Descent","Team17 Digital Ltd","['Action']","http://store.steampowered.com/app/22670/Alien_Breed_3_Descent/","['Action', 'Shooter', 'Third Person', 'Sci-fi', 'Isometric', 'Aliens', 'Co-op', 'Top-Down Shooter']","Mostly Positive","64","['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']","9.99","2010-11-17"
"797","LOST PLANET® 3","Capcom","['Action']","http://store.steampowered.com/app/226720/LOST_PLANET_3/","['Action', 'Third-Person Shooter', 'Sci-fi', 'Multiplayer', 'Shooter', 'Singleplayer', 'Atmospheric', 'Open World', 'Third Person', 'Adventure', 'Mechs', 'Horror', 'Aliens', 'Co-op', 'Story Rich', 'Survival', 'Controller']","Mixed","","['Single-player', 'Multi-player', 'Full controller support', 'Steam Trading Cards', 'Captions available']","24.99","2013-08-26"
"798","Monster Loves You!","Radial Games Corp","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","http://store.steampowered.com/app/226740/Monster_Loves_You/","['Casual', 'Indie', 'Multiple Endings', 'Simulation', 'Adventure', 'Choose Your Own Adventure', 'RPG', 'Singleplayer', 'Cute', 'Choices Matter', 'Short', 'Comedy', 'Story Rich', 'Funny', 'Family Friendly', 'Point & Click', 'Text-Based', 'Visual Novel']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available']","9.99","2013-03-18"
"799","MUD Motocross World Championship","BANDAI NAMCO Entertainment","['Racing', 'Sports']","http://store.steampowered.com/app/226780/MUD_Motocross_World_Championship/","['Racing', 'Sports']","Mixed","","['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']","9.99","2013-02-26"
"800","Nancy Drew®: Ghost of Thornton Hall","HeR Interactive","['Adventure']","http://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall/","['Adventure', 'Point & Click', 'Female Protagonist', 'Mystery', 'Singleplayer', 'Puzzle']","Positive","","['Single-player']","19.99","2013-05-14"
"801","Galactic Civilizations III","Stardock Entertainment","['Indie', 'Strategy']","http://store.steampowered.com/app/226860/Galactic_Civilizations_III/","['Strategy', 'Space', 'Turn-Based Strategy', '4X', 'Sci-fi', 'Turn-Based', 'Multiplayer', 'Singleplayer', 'Grand Strategy', 'Simulation', 'Moddable', 'Exploration', 'Replay Value', 'Hex Grid', 'Open World', 'Indie', 'Lore-Rich', 'Adventure', 'Sandbox', 'Management']","Mostly Positive","81","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Stats']","29.99","2015-05-14"
"802","Ironclad Tactics","Zachtronics","['Casual', 'Indie', 'Strategy']","http://store.steampowered.com/app/226960/Ironclad_Tactics/","['Strategy', 'Indie', 'Card Game', 'Casual', 'Steampunk', 'Tactical', 'Turn-Based Strategy', 'Robots', 'Mechs', 'Turn-Based']","Mostly Positive","69","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","14.99","2013-09-18"
"803","Wolfenstein 3D","id Software","['Action']","http://store.steampowered.com/app/2270/Wolfenstein_3D/","['FPS', 'Classic', 'Action', 'World War II', 'Singleplayer', 'Retro', 'First-Person', ""1990's"", 'Shooter', 'Moddable', 'Pixel Graphics', '2.5D']","Very Positive","","['Single-player', 'Steam Cloud']","4.99","1994-08-03"
"804","Primordia","Wadjet Eye Games","['Adventure', 'Indie']","http://store.steampowered.com/app/227000/Primordia/","['Point & Click', 'Adventure', 'Post-apocalyptic', 'Sci-fi', 'Indie', 'Robots', 'Pixel Graphics', 'Atmospheric', 'Multiple Endings', 'Story Rich', 'Noir', 'Cyberpunk', '2D', 'Singleplayer', 'Dystopian', 'Retro', 'Puzzle', 'Steampunk', 'Dark', 'Choices Matter']","Overwhelmingly Positive","72","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","9.99","2012-12-05"
"805","Rise of Venice","Kalypso Media Digital","['Simulation', 'Strategy']","http://store.steampowered.com/app/227020/Rise_of_Venice/","['Strategy', 'Simulation', 'Trading', 'Historical', 'Economy', 'Management', 'Singleplayer']","Mixed","66","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","19.99","2013-09-27"
"806","Hegemony Rome: The Rise of Caesar","Kasedo Games","['Indie', 'RPG', 'Simulation', 'Strategy']","http://store.steampowered.com/app/227060/Hegemony_Rome_The_Rise_of_Caesar/","['Strategy', 'Indie', 'Simulation', 'Historical', 'RTS', 'Rome', 'RPG', 'Real-Time with Pause', 'Grand Strategy', 'Singleplayer', 'Sandbox']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']","14.99","2014-05-15"
"807","Papo & Yo","Minority Media","['Adventure', 'Indie']","http://store.steampowered.com/app/227080/Papo__Yo/","['Indie', 'Adventure', 'Puzzle', 'Platformer', 'Singleplayer', '3D Platformer', 'Great Soundtrack', 'Story Rich', 'Short', 'Third Person', 'Fantasy', 'Surreal', 'Atmospheric', 'Psychological']","Overwhelmingly Positive","70","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","14.99","2013-04-18"
"808","Sniper Elite: Nazi Zombie Army","Rebellion","['Action']","http://store.steampowered.com/app/227100/Sniper_Elite_Nazi_Zombie_Army/","['Zombies', 'Action', 'Co-op', 'Sniper', 'Third-Person Shooter', 'World War II', 'FPS', 'Shooter', 'Horror', 'Multiplayer', 'Third Person', 'Survival', 'Gore', 'Singleplayer', 'Online Co-Op', 'Adventure', 'Open World', 'Bullet Time']","Very Positive","62","['Single-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']","14.99","2013-02-28"
"809","Kinetic Void","Badland Studio","['Action', 'Indie', 'Simulation']","http://store.steampowered.com/app/227160/Kinetic_Void/","['Space', 'Simulation', 'Indie', 'Action', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Building', 'Space Sim', 'Adventure', 'Open World']","Mostly Negative","","['Single-player', 'Steam Trading Cards', 'Steam Workshop']","19.99","2014-11-21"
"810","Kingdom Wars","","['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","http://store.steampowered.com/app/227180/Kingdom_Wars/","['Strategy', 'Free to Play', 'RTS', 'Massively Multiplayer', 'RPG', 'Building', 'Medieval', 'Indie', 'Fantasy', 'Multiplayer', 'Simulation', 'Co-op', 'City Builder', 'MMORPG', 'Singleplayer', 'Action', 'War', 'Sandbox']","Mixed","","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Includes level editor']","19.98","2013-04-01"
"811","Waking Mars","Tiger Style","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/227200/Waking_Mars/","['Sci-fi', 'Adventure', 'Exploration', 'Indie', 'Platformer', 'Puzzle', 'Atmospheric', 'Singleplayer', 'Metroidvania', 'Story Rich', 'Action', 'Multiple Endings', 'Mars', '2D', 'Side Scroller']","Very Positive","79","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","9.99","2012-12-13"
"812","Sang-Froid - Tales of Werewolves","Artifice Studio","['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/227220/SangFroid__Tales_of_Werewolves/","['Strategy', 'Tower Defense', 'Action', 'Werewolves', 'Indie', 'RPG', 'Adventure', 'Great Soundtrack', 'Singleplayer', 'Atmospheric', 'Third Person', 'Free to Play']","Very Positive","79","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","Free","2013-04-05"
"813","Construct 2","Scirra","['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']","http://store.steampowered.com/app/227240/Construct_2/","['Game Development', 'Education', 'Animation & Modeling', 'Web Publishing', 'Utilities', 'Design & Illustration', 'Free to Play', 'Software', 'GameMaker']","Very Positive","","","Free to Use","2013-01-25"
"814","DisplayFusion","Binary Fortress Software","['Utilities']","http://store.steampowered.com/app/227260/DisplayFusion/","['Utilities']","Very Positive","","","29.99","2013-03-29"
"815","Euro Truck Simulator 2","SCS Software","['Indie', 'Simulation']","http://store.steampowered.com/app/227300/Euro_Truck_Simulator_2/","['Simulation', 'Driving', 'Open World', 'Realistic', 'Relaxing', 'Singleplayer', 'Exploration', 'Moddable', 'First-Person', 'Economy', 'Indie', 'Adventure', 'Atmospheric', 'Management', 'TrackIR', 'Casual', 'Sandbox', 'Racing', 'Action', 'RPG']","Overwhelmingly Positive","79","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']","19.99","2013-01-16"
"816","Dragon's Lair","Digital Leisure Inc.","['Action', 'Adventure', 'Casual']","http://store.steampowered.com/app/227380/Dragons_Lair/","['Adventure', 'Action', 'FMV', 'Casual', 'Quick-Time Events', 'Arcade', 'Classic', '1980s', 'Retro', 'Cartoon', 'Difficult', 'Short']","Very Positive","","['Single-player', 'Steam Achievements', 'Partial Controller Support']","9.99","1983-06-19"
"817","God Mode","ATLUS USA","['Action']","http://store.steampowered.com/app/227480/God_Mode/","['Action', 'Co-op', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Third Person', 'Singleplayer']","Mostly Positive","58","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","9.99","2013-04-19"
"818","Scourge: Outbreak","Bitbox S.L.","['Action', 'Indie']","http://store.steampowered.com/app/227560/Scourge_Outbreak/","['Action', 'Indie', 'Third-Person Shooter', 'Co-op', 'Sci-fi', 'Shooter', 'Multiplayer', 'Third Person', 'Female Protagonist']","Mixed","","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']","7.99","2014-04-02"
"819","10,000,000","EightyEightGames","['Action', 'Casual', 'Indie', 'RPG']","http://store.steampowered.com/app/227580/10000000/","['Indie', 'Match 3', 'Puzzle', 'Casual', 'RPG', 'Pixel Graphics', 'Mouse only', 'Retro', 'Singleplayer', 'Action', 'Touch-Friendly', '2D', 'Fantasy']","Very Positive","67","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","4.99","2013-01-15"
"820","Castle of Illusion","SEGA, Feral Interactive (Mac)","['Adventure', 'Casual']","http://store.steampowered.com/app/227600/Castle_of_Illusion/","['Platformer', 'Adventure', 'Remake', 'Casual', 'Colorful', 'Great Soundtrack', 'Family Friendly', 'Singleplayer', 'Retro', 'Classic', '2.5D', '2D']","Very Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","14.99","2013-09-04"
"821","March of the Eagles","Paradox Interactive","['Simulation', 'Strategy']","http://store.steampowered.com/app/227760/March_of_the_Eagles/","['Strategy', 'Grand Strategy', 'Simulation', 'Historical', 'Real-Time with Pause', 'Sandbox']","Mixed","71","['Single-player', 'Multi-player', 'Steam Trading Cards']","19.99","2013-02-18"
"822","Serious Sam Classics: Revolution","Devolver Digital","['Action', 'Indie', 'Early Access']","http://store.steampowered.com/app/227780/Serious_Sam_Classics_Revolution/","['Early Access', 'Action', 'FPS', 'Indie', 'Shooter', 'Classic', 'Co-op', 'First-Person', 'Multiplayer', 'Comedy', 'Gore', 'Sci-fi', 'Difficult', 'Remake']","Very Positive","","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']","9.99","2014-04-30"
"823","Retrovirus","Cadenza Interactive","['Action', 'Indie']","http://store.steampowered.com/app/227800/Retrovirus/","['Action', 'Indie', '6DOF', 'Shooter', 'Sci-fi', 'FPS', 'VR']","Mostly Positive","70","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop']","9.99","2013-01-31"
"824","Castle Story","Sauropod Studio","['Indie', 'Strategy']","http://store.steampowered.com/app/227860/Castle_Story/","['Strategy', 'Sandbox', 'Building', 'Indie', 'Survival', 'Multiplayer', 'Singleplayer', 'Open World', 'Kickstarter', 'Crafting', 'Voxel', 'Co-op', 'Tower Defense', 'RTS', 'Simulation', 'Casual', 'Crowdfunded', 'Adventure', 'Moddable', 'Action']","Mixed","","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']","24.99","2017-08-17"
"825","Battleship","PopCap","['Strategy', 'Casual']","http://store.steampowered.com/app/227900/Battleship/","['Strategy', 'Casual', 'Board Game']","Mixed","","['Single-player']","9.99","2013-06-10"
"826","Risk","PopCap","['Strategy', 'Casual']","http://store.steampowered.com/app/227920/Risk/","['Strategy', 'Casual', 'Board Game', 'Multiplayer']","Mixed","","['Single-player']","9.99","2013-06-10"
"827","Heroes & Generals","Reto-Moto","['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']","http://store.steampowered.com/app/227940/Heroes__Generals/","['Free to Play', 'World War II', 'Multiplayer', 'FPS', 'War', 'Action', 'Shooter', 'First-Person', 'Massively Multiplayer', 'Tactical', 'Strategy', 'Co-op', 'Historical', 'Open World', 'Simulation', 'Singleplayer', 'Atmospheric', 'Adventure', 'Indie', 'RTS']","Mixed","","['Multi-player', 'Online Multi-Player', 'MMO', 'In-App Purchases']","Free to Play","2016-10-18"
"828","Ultimate Doom","id Software","['Action']","http://store.steampowered.com/app/2280/Ultimate_Doom/","['Classic', 'FPS', 'Action', ""1990's"", 'Great Soundtrack', 'Demons', 'Moddable', 'Singleplayer', 'Sci-fi', 'Retro', 'Shooter', 'Gore', 'First-Person', 'Fast-Paced', 'Violent', 'Multiplayer', '2.5D', 'Difficult', 'Horror', 'Zombies']","Very Positive","","['Single-player', 'Steam Cloud']","4.99","1995-04-30"
"829","Action! - Gameplay Recording and Streaming","Mirillis","['Audio Production', 'Software Training', 'Utilities', 'Video Production']","http://store.steampowered.com/app/228180/Action__Gameplay_Recording_and_Streaming/","['Video Production', 'Audio Production', 'Utilities', 'Software Training', 'Action']","Mostly Positive","","","49.99","2014-05-08"
"830","Fallen Enchantress: Legendary Heroes","Stardock Entertainment","['Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/228260/Fallen_Enchantress_Legendary_Heroes/","['Strategy', 'Fantasy', 'Turn-Based Strategy', '4X', 'Turn-Based', 'RPG', 'Singleplayer', 'Magic', 'Moddable', 'Dragons', 'Sandbox', 'Grid-Based Movement', 'Indie', 'Turn-Based Tactics', 'Tactical', 'Grand Strategy', 'Exploration', 'Loot', 'Replay Value', 'Multiplayer']","Mostly Positive","80","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","24.99","2013-05-22"
"831","Baldur's Gate: Enhanced Edition","Beamdog","['RPG', 'Strategy']","http://store.steampowered.com/app/228280/Baldurs_Gate_Enhanced_Edition/","['RPG', 'Fantasy', 'Classic', 'Isometric', 'Party-Based RPG', 'Real-Time with Pause', 'Strategy', 'Singleplayer', 'CRPG', 'Co-op', 'Story Rich', 'Character Customization', 'Adventure', 'Multiplayer', 'Online Co-Op', 'Remake', 'Magic', 'Female Protagonist', 'Atmospheric', 'Touch-Friendly']","Very Positive","78","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']","19.99","2013-01-16"
"832","Remember Me","Capcom","['Action', 'Adventure']","http://store.steampowered.com/app/228300/Remember_Me/","['Cyberpunk', 'Action', 'Female Protagonist', 'Sci-fi', 'Third Person', 'Adventure', 'Story Rich', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Dystopian', ""Beat 'em up"", 'Linear', 'Futuristic', 'Parkour', 'Hack and Slash', 'Action-Adventure', 'Fighting', 'Platformer', '3D Vision']","Very Positive","65","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","29.99","2013-06-03"
"833","A Valley Without Wind 2","Arcen Games, LLC","['Action', 'Adventure', 'Indie', 'Strategy']","http://store.steampowered.com/app/228320/A_Valley_Without_Wind_2/","['Action', 'Indie', 'Strategy', 'Platformer', 'Adventure', 'Procedural Generation', '2D', 'Co-op', 'Singleplayer', 'Sci-fi', 'Fantasy', 'Metroidvania', 'Multiplayer']","Mixed","68","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support']","14.99","2013-02-18"
